"island";"year";"month";"site";"coreID";"class1";"x";"dens"
"Bubaque";2018;12;"BR";"C5BR11";"Bivalvia";0;0
"Bubaque";2018;12;"BR";"C5BR12";"Bivalvia";1;127.388535031847
"Bubaque";2018;12;"BR";"C5BR2";"Bivalvia";0;0
"Bubaque";2018;12;"BR";"C5BR3";"Bivalvia";0;0
"Bubaque";2018;12;"BR";"C5BR4";"Bivalvia";0;0
"Bubaque";2018;12;"BR";"C5BR5";"Bivalvia";0;0
"Bubaque";2018;12;"BR";"C5BR6";"Bivalvia";0;0
"Bubaque";2018;12;"BR";"C5BR7";"Bivalvia";4;509.554140127389
"Bubaque";2018;12;"BR";"C5BR8";"Bivalvia";2;254.777070063694
"Bubaque";2018;12;"BR";"C5BR9";"Bivalvia";0;0
"Bubaque";2018;12;"E";"C5E1";"Bivalvia";1;127.388535031847
"Bubaque";2018;12;"E";"C5E10";"Bivalvia";0;0
"Bubaque";2018;12;"E";"C5E11";"Bivalvia";0;0
"Bubaque";2018;12;"E";"C5E12";"Bivalvia";0;0
"Bubaque";2018;12;"E";"C5E2";"Bivalvia";1;127.388535031847
"Bubaque";2018;12;"E";"C5E3";"Bivalvia";0;0
"Bubaque";2018;12;"E";"C5E4";"Bivalvia";1;127.388535031847
"Bubaque";2018;12;"E";"C5E5";"Bivalvia";0;0
"Bubaque";2018;12;"E";"C5E6";"Bivalvia";0;0
"Bubaque";2018;12;"E";"C5E7";"Bivalvia";0;0
"Bubaque";2018;12;"E";"C5E8";"Bivalvia";3;382.165605095541
"Bubaque";2018;12;"E";"C5E9";"Bivalvia";0;0
"Orango";2018;10;"AD";"C61T0";"Bivalvia";3;265.486725663717
"Orango";2019;3;"AD";"C61T1";"Bivalvia";5;442.477876106195
"Orango";2019;10;"AD";"C61T2";"Bivalvia";35;3097.34513274336
"Orango";2018;10;"AD";"C62T0";"Bivalvia";2;176.991150442478
"Orango";2019;3;"AD";"C62T1";"Bivalvia";13;1150.44247787611
"Orango";2019;10;"AD";"C62T2";"Bivalvia";17;1504.42477876106
"Orango";2018;10;"AD";"C63T0";"Bivalvia";5;442.477876106195
"Orango";2019;3;"AD";"C63T1";"Bivalvia";32;2831.85840707965
"Orango";2019;10;"AD";"C63T2";"Bivalvia";10;884.955752212389
"Orango";2019;3;"AD";"C64T1";"Bivalvia";32;2831.85840707965
"Orango";2019;10;"AD";"C64T2";"Bivalvia";11;973.451327433628
"Orango";2019;3;"AD";"C65T1";"Bivalvia";9;796.460176991151
"Orango";2019;10;"AD";"C65T2";"Bivalvia";14;1238.93805309735
"Orango";2018;10;"AD";"C66T0";"Bivalvia";2;176.991150442478
"Orango";2019;10;"AD";"C66T2";"Bivalvia";8;707.964601769911
"Bubaque";2019;1;"BI";"C6BI1";"Bivalvia";11;1401.27388535032
"Bubaque";2019;1;"BI";"C6BI10";"Bivalvia";3;382.165605095541
"Bubaque";2019;1;"BI";"C6BI11";"Bivalvia";0;0
"Bubaque";2019;1;"BI";"C6BI12";"Bivalvia";3;382.165605095541
"Bubaque";2019;1;"BI";"C6BI2";"Bivalvia";11;1401.27388535032
"Bubaque";2019;1;"BI";"C6BI3";"Bivalvia";6;764.331210191083
"Bubaque";2019;1;"BI";"C6BI4";"Bivalvia";4;509.554140127389
"Bubaque";2019;1;"BI";"C6BI5";"Bivalvia";16;2038.21656050955
"Bubaque";2019;1;"BI";"C6BI6";"Bivalvia";2;254.777070063694
"Bubaque";2019;1;"BI";"C6BI7";"Bivalvia";1;127.388535031847
"Bubaque";2019;1;"BI";"C6BI8";"Bivalvia";0;0
"Bubaque";2019;1;"BI";"C6BI9";"Bivalvia";6;764.331210191083
"Bubaque";2019;1;"BR";"C6BR1";"Bivalvia";0;0
"Bubaque";2019;1;"BR";"C6BR10";"Bivalvia";3;382.165605095541
"Bubaque";2019;1;"BR";"C6BR11";"Bivalvia";0;0
"Bubaque";2019;1;"BR";"C6BR12";"Bivalvia";0;0
"Bubaque";2019;1;"BR";"C6BR2";"Bivalvia";0;0
"Bubaque";2019;1;"BR";"C6BR3";"Bivalvia";0;0
"Bubaque";2019;1;"BR";"C6BR4";"Bivalvia";1;127.388535031847
"Bubaque";2019;1;"BR";"C6BR5";"Bivalvia";0;0
"Bubaque";2019;1;"BR";"C6BR6";"Bivalvia";0;0
"Bubaque";2019;1;"BR";"C6BR7";"Bivalvia";1;127.388535031847
"Bubaque";2019;1;"BR";"C6BR8";"Bivalvia";1;127.388535031847
"Bubaque";2019;1;"BR";"C6BR9";"Bivalvia";3;382.165605095541
"Bubaque";2019;1;"E";"C6E1";"Bivalvia";1;127.388535031847
"Bubaque";2019;1;"E";"C6E10";"Bivalvia";0;0
"Bubaque";2019;1;"E";"C6E11";"Bivalvia";3;382.165605095541
"Bubaque";2019;1;"E";"C6E12";"Bivalvia";0;0
"Bubaque";2019;1;"E";"C6E2";"Bivalvia";2;254.777070063694
"Bubaque";2019;1;"E";"C6E3";"Bivalvia";0;0
"Bubaque";2019;1;"E";"C6E4";"Bivalvia";4;509.554140127389
"Bubaque";2019;1;"E";"C6E5";"Bivalvia";0;0
"Bubaque";2019;1;"E";"C6E6";"Bivalvia";0;0
"Bubaque";2019;1;"E";"C6E7";"Bivalvia";1;127.388535031847
"Bubaque";2019;1;"E";"C6E8";"Bivalvia";2;254.777070063694
"Bubaque";2019;1;"E";"C6E9";"Bivalvia";0;0
"Formosa";2019;3;"A";"C7A1";"Bivalvia";4;509.554140127389
"Formosa";2019;3;"A";"C7A10";"Bivalvia";0;0
"Formosa";2019;3;"A";"C7A11";"Bivalvia";20;2547.77070063694
"Formosa";2019;3;"A";"C7A12";"Bivalvia";19;2420.3821656051
"Formosa";2019;3;"A";"C7A2";"Bivalvia";3;382.165605095541
"Formosa";2019;3;"A";"C7A3";"Bivalvia";10;1273.88535031847
"Formosa";2019;3;"A";"C7A4";"Bivalvia";6;764.331210191083
"Formosa";2019;3;"A";"C7A5";"Bivalvia";0;0
"Formosa";2019;3;"A";"C7A6";"Bivalvia";12;1528.66242038217
"Formosa";2019;3;"A";"C7A7";"Bivalvia";7;891.71974522293
"Formosa";2019;3;"A";"C7A8";"Bivalvia";4;509.554140127389
"Formosa";2019;3;"A";"C7A9";"Bivalvia";1;127.388535031847
"Formosa";2019;3;"AB";"C7AB1";"Bivalvia";3;382.165605095541
"Formosa";2019;3;"AB";"C7AB10";"Bivalvia";1;127.388535031847
"Formosa";2019;3;"AB";"C7AB11";"Bivalvia";4;509.554140127389
"Formosa";2019;3;"AB";"C7AB12";"Bivalvia";1;127.388535031847
"Formosa";2019;3;"AB";"C7AB2";"Bivalvia";0;0
"Formosa";2019;3;"AB";"C7AB3";"Bivalvia";19;2420.3821656051
"Formosa";2019;3;"AB";"C7AB4";"Bivalvia";6;764.331210191083
"Formosa";2019;3;"AB";"C7AB5";"Bivalvia";1;127.388535031847
"Formosa";2019;3;"AB";"C7AB6";"Bivalvia";4;509.554140127389
"Formosa";2019;3;"AB";"C7AB7";"Bivalvia";5;636.942675159236
"Formosa";2019;3;"AB";"C7AB8";"Bivalvia";3;382.165605095541
"Formosa";2019;3;"AB";"C7AB9";"Bivalvia";4;509.554140127389
"Formosa";2019;4;"A";"C8A1";"Bivalvia";0;0
"Formosa";2019;4;"A";"C8A10";"Bivalvia";12;1528.66242038217
"Formosa";2019;4;"A";"C8A11";"Bivalvia";3;382.165605095541
"Formosa";2019;4;"A";"C8A12";"Bivalvia";0;0
"Formosa";2019;4;"A";"C8A2";"Bivalvia";1;127.388535031847
"Formosa";2019;4;"A";"C8A3";"Bivalvia";3;382.165605095541
"Formosa";2019;4;"A";"C8A4";"Bivalvia";3;382.165605095541
"Formosa";2019;4;"A";"C8A5";"Bivalvia";3;382.165605095541
"Formosa";2019;4;"A";"C8A6";"Bivalvia";2;254.777070063694
"Formosa";2019;4;"A";"C8A7";"Bivalvia";9;1146.49681528662
"Formosa";2019;4;"A";"C8A8";"Bivalvia";5;636.942675159236
"Formosa";2019;4;"A";"C8A9";"Bivalvia";1;127.388535031847
"Formosa";2019;4;"AB";"C8AB1";"Bivalvia";1;127.388535031847
"Formosa";2019;4;"AB";"C8AB10";"Bivalvia";2;254.777070063694
"Formosa";2019;4;"AB";"C8AB11";"Bivalvia";2;254.777070063694
"Formosa";2019;4;"AB";"C8AB12";"Bivalvia";15;1910.82802547771
"Formosa";2019;4;"AB";"C8AB2";"Bivalvia";3;382.165605095541
"Formosa";2019;4;"AB";"C8AB3";"Bivalvia";2;254.777070063694
"Formosa";2019;4;"AB";"C8AB4";"Bivalvia";6;764.331210191083
"Formosa";2019;4;"AB";"C8AB5";"Bivalvia";9;1146.49681528662
"Formosa";2019;4;"AB";"C8AB6";"Bivalvia";3;382.165605095541
"Formosa";2019;4;"AB";"C8AB7";"Bivalvia";7;891.71974522293
"Formosa";2019;4;"AB";"C8AB8";"Bivalvia";9;1146.49681528662
"Formosa";2019;4;"AB";"C8AB9";"Bivalvia";1;127.388535031847
"Bubaque";2019;4;"BI";"C9BI1";"Bivalvia";7;891.71974522293
"Bubaque";2019;4;"BI";"C9BI10";"Bivalvia";0;0
"Bubaque";2019;4;"BI";"C9BI11";"Bivalvia";0;0
"Bubaque";2019;4;"BI";"C9BI12";"Bivalvia";0;0
"Bubaque";2019;4;"BI";"C9BI2";"Bivalvia";7;891.71974522293
"Bubaque";2019;4;"BI";"C9BI3";"Bivalvia";1;127.388535031847
"Bubaque";2019;4;"BI";"C9BI4";"Bivalvia";4;509.554140127389
"Bubaque";2019;4;"BI";"C9BI5";"Bivalvia";2;254.777070063694
"Bubaque";2019;4;"BI";"C9BI6";"Bivalvia";7;891.71974522293
"Bubaque";2019;4;"BI";"C9BI7";"Bivalvia";1;127.388535031847
"Bubaque";2019;4;"BI";"C9BI8";"Bivalvia";6;764.331210191083
"Bubaque";2019;4;"BI";"C9BI9";"Bivalvia";3;382.165605095541
"Bubaque";2019;4;"BR";"C9BR1";"Bivalvia";1;127.388535031847
"Bubaque";2019;4;"BR";"C9BR10";"Bivalvia";8;1019.10828025478
"Bubaque";2019;4;"BR";"C9BR11";"Bivalvia";3;382.165605095541
"Bubaque";2019;4;"BR";"C9BR12";"Bivalvia";0;0
"Bubaque";2019;4;"BR";"C9BR2";"Bivalvia";4;509.554140127389
"Bubaque";2019;4;"BR";"C9BR3";"Bivalvia";0;0
"Bubaque";2019;4;"BR";"C9BR4";"Bivalvia";4;509.554140127389
"Bubaque";2019;4;"BR";"C9BR5";"Bivalvia";1;127.388535031847
"Bubaque";2019;4;"BR";"C9BR6";"Bivalvia";2;254.777070063694
"Bubaque";2019;4;"BR";"C9BR7";"Bivalvia";2;254.777070063694
"Bubaque";2019;4;"BR";"C9BR8";"Bivalvia";4;509.554140127389
"Bubaque";2019;4;"BR";"C9BR9";"Bivalvia";2;254.777070063694
"Bubaque";2019;4;"E";"C9E1";"Bivalvia";1;127.388535031847
"Bubaque";2019;4;"E";"C9E10";"Bivalvia";1;127.388535031847
"Bubaque";2019;4;"E";"C9E11";"Bivalvia";0;0
"Bubaque";2019;4;"E";"C9E12";"Bivalvia";1;127.388535031847
"Bubaque";2019;4;"E";"C9E2";"Bivalvia";0;0
"Bubaque";2019;4;"E";"C9E3";"Bivalvia";0;0
"Bubaque";2019;4;"E";"C9E4";"Bivalvia";1;127.388535031847
"Bubaque";2019;4;"E";"C9E5";"Bivalvia";0;0
"Bubaque";2019;4;"E";"C9E6";"Bivalvia";0;0
"Bubaque";2019;4;"E";"C9E7";"Bivalvia";0;0
"Bubaque";2019;4;"E";"C9E8";"Bivalvia";0;0
"Bubaque";2019;4;"E";"C9E9";"Bivalvia";0;0
"Formosa";2018;1;"A";"CA1";"Bivalvia";1;127.388535031847
"Formosa";2018;1;"A";"CA2";"Bivalvia";5;636.942675159236
"Formosa";2018;1;"A";"CA3";"Bivalvia";10;1273.88535031847
"Formosa";2018;1;"A";"CA4";"Bivalvia";3;382.165605095541
"Formosa";2018;1;"A";"CA5";"Bivalvia";7;891.71974522293
"Formosa";2018;1;"A";"CA6";"Bivalvia";4;509.554140127389
"Formosa";2018;1;"A";"CA7";"Bivalvia";1;127.388535031847
"Formosa";2018;1;"A";"CA8";"Bivalvia";2;254.777070063694
"Formosa";2018;1;"AB";"CAB1";"Bivalvia";1;127.388535031847
"Formosa";2018;1;"AB";"CAB2";"Bivalvia";0;0
"Formosa";2018;1;"AB";"CAB3";"Bivalvia";3;382.165605095541
"Formosa";2018;1;"AB";"CAB4";"Bivalvia";1;127.388535031847
"Formosa";2018;1;"AB";"CAB5";"Bivalvia";2;254.777070063694
"Formosa";2018;1;"AB";"CAB6";"Bivalvia";0;0
"Formosa";2018;1;"AB";"CAB7";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI1";"Bivalvia";6;764.331210191083
"Bubaque";2018;2;"BI";"CBI10";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI11";"Bivalvia";7;891.71974522293
"Bubaque";2018;2;"BI";"CBI12";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI13";"Bivalvia";3;382.165605095541
"Bubaque";2018;2;"BI";"CBI14";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI15";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI16";"Bivalvia";2;254.777070063694
"Bubaque";2018;2;"BI";"CBI2";"Bivalvia";7;891.71974522293
"Bubaque";2018;2;"BI";"CBI3";"Bivalvia";7;891.71974522293
"Bubaque";2018;2;"BI";"CBI4";"Bivalvia";4;509.554140127389
"Bubaque";2018;2;"BI";"CBI5";"Bivalvia";4;509.554140127389
"Bubaque";2018;2;"BI";"CBI6";"Bivalvia";0;0
"Bubaque";2018;2;"BI";"CBI7";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI8";"Bivalvia";8;1019.10828025478
"Bubaque";2018;2;"BI";"CBI9";"Bivalvia";8;1019.10828025478
"Bubaque";2018;2;"BR";"CBR1";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR10";"Bivalvia";6;764.331210191083
"Bubaque";2018;2;"BR";"CBR11";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"BR";"CBR12";"Bivalvia";5;636.942675159236
"Bubaque";2018;2;"BR";"CBR13";"Bivalvia";2;254.777070063694
"Bubaque";2018;2;"BR";"CBR14";"Bivalvia";2;254.777070063694
"Bubaque";2018;2;"BR";"CBR15";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR16";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR2";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR3";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR4";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR5";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR6";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR7";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR8";"Bivalvia";0;0
"Bubaque";2018;2;"BR";"CBR9";"Bivalvia";0;0
"Bubaque";2018;2;"E";"CE1";"Bivalvia";0;0
"Bubaque";2018;2;"E";"CE10";"Bivalvia";0;0
"Bubaque";2018;2;"E";"CE11";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"E";"CE12";"Bivalvia";5;636.942675159236
"Bubaque";2018;2;"E";"CE13";"Bivalvia";0;0
"Bubaque";2018;2;"E";"CE14";"Bivalvia";0;0
"Bubaque";2018;2;"E";"CE15";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"E";"CE16";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"E";"CE2";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"E";"CE3";"Bivalvia";1;127.388535031847
"Bubaque";2018;2;"E";"CE4";"Bivalvia";2;254.777070063694
"Bubaque";2018;2;"E";"CE5";"Bivalvia";0;0
"Bubaque";2018;2;"E";"CE6";"Bivalvia";0;0
"Bubaque";2018;2;"E";"CE7";"Bivalvia";0;0
"Bubaque";2018;2;"E";"CE8";"Bivalvia";0;0
"Bubaque";2018;2;"E";"CE9";"Bivalvia";0;0
"Orango";2019;2;"AD";"JP_6_1";"Bivalvia";5;442.477876106195
"Orango";2019;2;"AD";"JP_6_10";"Bivalvia";12;1061.94690265487
"Orango";2019;2;"AD";"JP_6_2";"Bivalvia";10;884.955752212389
"Orango";2019;2;"AD";"JP_6_3";"Bivalvia";5;442.477876106195
"Orango";2019;2;"AD";"JP_6_4";"Bivalvia";4;353.982300884956
"Orango";2019;2;"AD";"JP_6_5";"Bivalvia";4;353.982300884956
"Orango";2019;2;"AD";"JP_6_6";"Bivalvia";3;265.486725663717
"Orango";2019;2;"AD";"JP_6_7";"Bivalvia";4;353.982300884956
"Orango";2019;2;"AD";"JP_6_8";"Bivalvia";7;619.469026548673
"Orango";2019;2;"AD";"JP_6_9";"Bivalvia";3;265.486725663717
"Orango";2019;2;"AD";"JP_9_1";"Bivalvia";4;353.982300884956
"Orango";2019;2;"AD";"JP_9_10";"Bivalvia";2;176.991150442478
"Orango";2019;2;"AD";"JP_9_2";"Bivalvia";7;619.469026548673
"Orango";2019;2;"AD";"JP_9_3";"Bivalvia";2;176.991150442478
"Orango";2019;2;"AD";"JP_9_4";"Bivalvia";2;176.991150442478
"Orango";2019;2;"AD";"JP_9_5";"Bivalvia";4;353.982300884956
"Orango";2019;2;"AD";"JP_9_6";"Bivalvia";3;265.486725663717
"Orango";2019;2;"AD";"JP_9_7";"Bivalvia";7;619.469026548673
"Orango";2019;2;"AD";"JP_9_8";"Bivalvia";1;88.4955752212389
"Orango";2019;2;"AD";"JP_9_9";"Bivalvia";2;176.991150442478
"Bubaque";2020;1;"BI";"C10BI1";"Gastropoda";2;254.777070063694
"Bubaque";2020;1;"BI";"C10BI10";"Gastropoda";1;127.388535031847
"Bubaque";2020;1;"BI";"C10BI11";"Gastropoda";1;127.388535031847
"Bubaque";2020;1;"BI";"C10BI12";"Gastropoda";1;127.388535031847
"Bubaque";2020;1;"BI";"C10BI2";"Gastropoda";0;0
"Bubaque";2020;1;"BI";"C10BI3";"Gastropoda";0;0
"Bubaque";2020;1;"BI";"C10BI4";"Gastropoda";0;0
"Bubaque";2020;1;"BI";"C10BI5";"Gastropoda";1;127.388535031847
"Bubaque";2020;1;"BI";"C10BI6";"Gastropoda";0;0
"Bubaque";2020;1;"BI";"C10BI7";"Gastropoda";1;127.388535031847
"Bubaque";2020;1;"BI";"C10BI8";"Gastropoda";1;127.388535031847
"Bubaque";2020;1;"BI";"C10BI9";"Gastropoda";1;127.388535031847
"Bubaque";2020;1;"E";"C10E1";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E10";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E11";"Gastropoda";1;127.388535031847
"Bubaque";2020;1;"E";"C10E12";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E2";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E3";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E4";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E5";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E6";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E7";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E8";"Gastropoda";0;0
"Bubaque";2020;1;"E";"C10E9";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A1";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A10";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A11";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A12";"Gastropoda";7;891.71974522293
"Formosa";2020;2;"A";"C11A2";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A3";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A4";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A5";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A6";"Gastropoda";2;254.777070063694
"Formosa";2020;2;"A";"C11A7";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A8";"Gastropoda";0;0
"Formosa";2020;2;"A";"C11A9";"Gastropoda";0;0
"Formosa";2020;2;"AB";"C11AB1";"Gastropoda";3;382.165605095541
"Formosa";2020;2;"AB";"C11AB10";"Gastropoda";1;127.388535031847
"Formosa";2020;2;"AB";"C11AB11";"Gastropoda";0;0
"Formosa";2020;2;"AB";"C11AB12";"Gastropoda";0;0
"Formosa";2020;2;"AB";"C11AB2";"Gastropoda";0;0
"Formosa";2020;2;"AB";"C11AB3";"Gastropoda";0;0
"Formosa";2020;2;"AB";"C11AB4";"Gastropoda";2;254.777070063694
"Formosa";2020;2;"AB";"C11AB5";"Gastropoda";21;2675.15923566879
"Formosa";2020;2;"AB";"C11AB6";"Gastropoda";0;0
"Formosa";2020;2;"AB";"C11AB7";"Gastropoda";3;382.165605095541
"Formosa";2020;2;"AB";"C11AB8";"Gastropoda";0;0
"Formosa";2020;2;"AB";"C11AB9";"Gastropoda";0;0
"Orango";2018;10;"AD";"C11T0";"Gastropoda";0;0
"Orango";2019;3;"AD";"C11T1";"Gastropoda";0;0
"Orango";2019;10;"AD";"C11T2";"Gastropoda";0;0
"Formosa";2020;3;"AB";"C12AB1";"Gastropoda";0;0
"Formosa";2020;3;"AB";"C12AB10";"Gastropoda";0;0
"Formosa";2020;3;"AB";"C12AB11";"Gastropoda";4;509.554140127389
"Formosa";2020;3;"AB";"C12AB12";"Gastropoda";1;127.388535031847
"Formosa";2020;3;"AB";"C12AB2";"Gastropoda";0;0
"Formosa";2020;3;"AB";"C12AB3";"Gastropoda";0;0
"Formosa";2020;3;"AB";"C12AB4";"Gastropoda";6;764.331210191083
"Formosa";2020;3;"AB";"C12AB5";"Gastropoda";9;1146.49681528662
"Formosa";2020;3;"AB";"C12AB6";"Gastropoda";10;1273.88535031847
"Formosa";2020;3;"AB";"C12AB7";"Gastropoda";2;254.777070063694
"Formosa";2020;3;"AB";"C12AB8";"Gastropoda";0;0
"Formosa";2020;3;"AB";"C12AB9";"Gastropoda";0;0
"Bubaque";2020;3;"BI";"C12BI1";"Gastropoda";1;127.388535031847
"Bubaque";2020;3;"BI";"C12BI10";"Gastropoda";1;127.388535031847
"Bubaque";2020;3;"BI";"C12BI11";"Gastropoda";5;636.942675159236
"Bubaque";2020;3;"BI";"C12BI12";"Gastropoda";0;0
"Bubaque";2020;3;"BI";"C12BI2";"Gastropoda";31;3949.04458598726
"Bubaque";2020;3;"BI";"C12BI3";"Gastropoda";1;127.388535031847
"Bubaque";2020;3;"BI";"C12BI4";"Gastropoda";0;0
"Bubaque";2020;3;"BI";"C12BI5";"Gastropoda";0;0
"Bubaque";2020;3;"BI";"C12BI6";"Gastropoda";9;1146.49681528662
"Bubaque";2020;3;"BI";"C12BI7";"Gastropoda";1;127.388535031847
"Bubaque";2020;3;"BI";"C12BI8";"Gastropoda";4;509.554140127389
"Bubaque";2020;3;"BI";"C12BI9";"Gastropoda";4;509.554140127389
"Bubaque";2020;3;"E";"C12E1";"Gastropoda";2;254.777070063694
"Bubaque";2020;3;"E";"C12E10";"Gastropoda";4;509.554140127389
"Bubaque";2020;3;"E";"C12E11";"Gastropoda";8;1019.10828025478
"Bubaque";2020;3;"E";"C12E12";"Gastropoda";2;254.777070063694
"Bubaque";2020;3;"E";"C12E2";"Gastropoda";2;254.777070063694
"Bubaque";2020;3;"E";"C12E3";"Gastropoda";3;382.165605095541
"Bubaque";2020;3;"E";"C12E4";"Gastropoda";0;0
"Bubaque";2020;3;"E";"C12E5";"Gastropoda";0;0
"Bubaque";2020;3;"E";"C12E6";"Gastropoda";3;382.165605095541
"Bubaque";2020;3;"E";"C12E7";"Gastropoda";0;0
"Bubaque";2020;3;"E";"C12E8";"Gastropoda";0;0
"Bubaque";2020;3;"E";"C12E9";"Gastropoda";0;0
"Orango";2018;10;"AD";"C12T0";"Gastropoda";0;0
"Orango";2019;3;"AD";"C12T1";"Gastropoda";0;0
"Orango";2019;10;"AD";"C12T2";"Gastropoda";0;0
"Orango";2019;3;"AD";"C13T1";"Gastropoda";0;0
"Orango";2019;10;"AD";"C13T2";"Gastropoda";0;0
"Orango";2019;10;"AD";"C14T2";"Gastropoda";0;0
"Orango";2019;3;"AD";"C15T1";"Gastropoda";0;0
"Orango";2019;10;"AD";"C15T2";"Gastropoda";0;0
"Orango";2018;10;"AD";"C16T0";"Gastropoda";0;0
"Orango";2019;3;"AD";"C16T1";"Gastropoda";2;176.991150442478
"Orango";2019;10;"AD";"C16T2";"Gastropoda";0;0
"Orango";2019;3;"AD";"C21T1";"Gastropoda";1;88.4955752212389
"Orango";2019;10;"AD";"C21T2";"Gastropoda";1;88.4955752212389
"Orango";2018;10;"AD";"C22T0";"Gastropoda";0;0
"Orango";2019;3;"AD";"C22T1";"Gastropoda";0;0
"Orango";2019;10;"AD";"C22T2";"Gastropoda";0;0
"Orango";2019;10;"AD";"C23T2";"Gastropoda";0;0
"Orango";2018;10;"AD";"C24T0";"Gastropoda";0;0
"Orango";2019;3;"AD";"C24T1";"Gastropoda";0;0
"Orango";2019;10;"AD";"C24T2";"Gastropoda";0;0
"Orango";2018;10;"AD";"C25T0";"Gastropoda";0;0
"Orango";2019;3;"AD";"C25T1";"Gastropoda";0;0
"Orango";2019;10;"AD";"C25T2";"Gastropoda";0;0
"Orango";2019;3;"AD";"C26T1";"Gastropoda";0;0
"Orango";2019;10;"AD";"C26T2";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A1";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A10";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A11";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A12";"Gastropoda";1;127.388535031847
"Formosa";2018;2;"A";"C2A13";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A14";"Gastropoda";2;254.777070063694
"Formosa";2018;2;"A";"C2A15";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A16";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A2";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A3";"Gastropoda";4;509.554140127389
"Formosa";2018;2;"A";"C2A4";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A5";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A6";"Gastropoda";2;254.777070063694
"Formosa";2018;2;"A";"C2A7";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A8";"Gastropoda";0;0
"Formosa";2018;2;"A";"C2A9";"Gastropoda";2;254.777070063694
"Formosa";2018;2;"AB";"C2AB1";"Gastropoda";20;2547.77070063694
"Formosa";2018;2;"AB";"C2AB10";"Gastropoda";0;0
"Formosa";2018;2;"AB";"C2AB11";"Gastropoda";0;0
"Formosa";2018;2;"AB";"C2AB12";"Gastropoda";0;0
"Formosa";2018;2;"AB";"C2AB13";"Gastropoda";0;0
"Formosa";2018;2;"AB";"C2AB14";"Gastropoda";0;0
"Formosa";2018;2;"AB";"C2AB15";"Gastropoda";1;127.388535031847
"Formosa";2018;2;"AB";"C2AB16";"Gastropoda";0;0
"Formosa";2018;2;"AB";"C2AB2";"Gastropoda";5;636.942675159236
"Formosa";2018;2;"AB";"C2AB3";"Gastropoda";0;0
"Formosa";2018;2;"AB";"C2AB4";"Gastropoda";2;254.777070063694
"Formosa";2018;2;"AB";"C2AB5";"Gastropoda";2;254.777070063694
"Formosa";2018;2;"AB";"C2AB6";"Gastropoda";1;127.388535031847
"Formosa";2018;2;"AB";"C2AB7";"Gastropoda";2;254.777070063694
"Formosa";2018;2;"AB";"C2AB8";"Gastropoda";0;0
"Formosa";2018;2;"AB";"C2AB9";"Gastropoda";0;0
