"island";"year";"month";"site";"coreID";"class1";"family";"x";"dens"
"Bubaque";2018;12;"E";"C5E11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;12;"E";"C5E12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;12;"E";"C5E2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;12;"E";"C5E3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;12;"E";"C5E4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;12;"E";"C5E5";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;12;"E";"C5E6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;12;"E";"C5E7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;12;"E";"C5E8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;12;"E";"C5E9";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2018;10;"AD";"C61T0";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;3;"AD";"C61T1";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;10;"AD";"C61T2";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2018;10;"AD";"C62T0";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;3;"AD";"C62T1";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;10;"AD";"C62T2";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2018;10;"AD";"C63T0";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;3;"AD";"C63T1";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;10;"AD";"C63T2";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;3;"AD";"C64T1";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;10;"AD";"C64T2";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;3;"AD";"C65T1";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;10;"AD";"C65T2";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2018;10;"AD";"C66T0";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;10;"AD";"C66T2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI1";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI10";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI5";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BI";"C6BI9";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR1";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR10";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR5";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"BR";"C6BR9";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E1";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E10";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E5";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;1;"E";"C6E9";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A1";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A10";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A11";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A12";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A2";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A3";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A4";"Polychaeta_errantia";"Amphinomidae";1;127.388535031847
"Formosa";2019;3;"A";"C7A5";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A6";"Polychaeta_errantia";"Amphinomidae";1;127.388535031847
"Formosa";2019;3;"A";"C7A7";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A8";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"A";"C7A9";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB1";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB10";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB11";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB12";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB2";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB3";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB4";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB5";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB6";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB7";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB8";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;3;"AB";"C7AB9";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A1";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A10";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A11";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A12";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A2";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A3";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A4";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A5";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A6";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A7";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A8";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"A";"C8A9";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB1";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB10";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB11";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB12";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB2";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB3";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB4";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB5";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB6";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB7";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB8";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2019;4;"AB";"C8AB9";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI1";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI10";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI5";"Polychaeta_errantia";"Amphinomidae";1;127.388535031847
"Bubaque";2019;4;"BI";"C9BI6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BI";"C9BI9";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR1";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR10";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR5";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"BR";"C9BR9";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E1";"Polychaeta_errantia";"Amphinomidae";1;127.388535031847
"Bubaque";2019;4;"E";"C9E10";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E5";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2019;4;"E";"C9E9";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"A";"CA1";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"A";"CA2";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"A";"CA3";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"A";"CA4";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"A";"CA5";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"A";"CA6";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"A";"CA7";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"A";"CA8";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"AB";"CAB1";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"AB";"CAB2";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"AB";"CAB3";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"AB";"CAB4";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"AB";"CAB5";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"AB";"CAB6";"Polychaeta_errantia";"Amphinomidae";0;0
"Formosa";2018;1;"AB";"CAB7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI1";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI10";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI13";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI14";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI15";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI16";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI5";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BI";"CBI9";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR1";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR10";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR13";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR14";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR15";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR16";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR5";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"BR";"CBR9";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE1";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE10";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE11";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE12";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE13";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE14";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE15";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE16";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE2";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE3";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE4";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE5";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE6";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE7";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE8";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2018;2;"E";"CE9";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_1";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_10";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_2";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_3";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_4";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_5";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_6";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_7";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_8";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_6_9";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_1";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_10";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_2";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_3";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_4";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_5";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_6";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_7";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_8";"Polychaeta_errantia";"Amphinomidae";0;0
"Orango";2019;2;"AD";"JP_9_9";"Polychaeta_errantia";"Amphinomidae";0;0
"Bubaque";2020;1;"BI";"C10BI1";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI10";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI11";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI12";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI2";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI3";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI4";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI5";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI6";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI7";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI8";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"BI";"C10BI9";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E1";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E10";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E11";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E12";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E2";"Malacostraca";"Anthuridae";2;254.777070063694
"Bubaque";2020;1;"E";"C10E3";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E4";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E5";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E6";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E7";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E8";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;1;"E";"C10E9";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A1";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A10";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A11";"Malacostraca";"Anthuridae";1;127.388535031847
"Formosa";2020;2;"A";"C11A12";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A2";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A3";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A4";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A5";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A6";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A7";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A8";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"A";"C11A9";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB1";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB10";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB11";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB12";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB2";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB3";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB4";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB5";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB6";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB7";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB8";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;2;"AB";"C11AB9";"Malacostraca";"Anthuridae";0;0
"Orango";2018;10;"AD";"C11T0";"Malacostraca";"Anthuridae";0;0
"Orango";2019;3;"AD";"C11T1";"Malacostraca";"Anthuridae";0;0
"Orango";2019;10;"AD";"C11T2";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB1";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB10";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB11";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB12";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB2";"Malacostraca";"Anthuridae";1;127.388535031847
"Formosa";2020;3;"AB";"C12AB3";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB4";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB5";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB6";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB7";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB8";"Malacostraca";"Anthuridae";0;0
"Formosa";2020;3;"AB";"C12AB9";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI1";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI10";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI11";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI12";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI2";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI3";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI4";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI5";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI6";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI7";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI8";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"BI";"C12BI9";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"E";"C12E1";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"E";"C12E10";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"E";"C12E11";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"E";"C12E12";"Malacostraca";"Anthuridae";0;0
"Bubaque";2020;3;"E";"C12E2";"Malacostraca";"Anthuridae";2;254.777070063694
